entry_time,exit_time,direction,entry,exit,pnl,signal_type,hold_minutes,snap_bi_count,snap_pivot_count,snap_k_lines_count,snap_last_pivot_zg,snap_last_pivot_zd,snap_last_pivot_end_bi,snap_bi_since_pivot,snap_price_vs_pivot,snap_bi_n1_type,snap_bi_n1_price,snap_bi_n2_type,snap_bi_n2_price,snap_bi_n3_type,snap_bi_n3_price,snap_atr,snap_atr_pct,snap_diff_15m,snap_dea_15m
2021-11-23 22:31:00,2021-11-23 22:42:00,-1,9522.0,9549.0,-27.0,3S,11,357,307,3369,9782.0,9712.0,355,1,below,top,9548.0,bottom,9426.0,top,9932.0,,,,
2021-11-24 10:01:00,2021-11-24 11:07:00,1,9590.0,9563.0,-27.0,2B,66,358,308,3380,9632.0,9564.0,357,0,inside,bottom,9564.0,top,9632.0,bottom,9426.0,,,,
2021-11-24 21:46:00,2021-11-24 21:52:00,1,9586.0,9567.0,-19.0,2B,6,362,312,3411,9638.0,9568.0,361,0,inside,bottom,9568.0,top,9638.0,bottom,9514.0,,,,
2021-11-25 09:21:00,2021-11-25 13:34:00,1,9650.0,9650.142857142857,0.142857142856883,2B,253,364,314,3425,9638.0,9628.0,363,0,inside,bottom,9628.0,top,9764.0,bottom,9552.0,,,,
2021-11-26 09:01:00,2021-11-26 09:09:00,-1,9462.0,9529.0,-67.0,3S,8,371,320,3477,9692.0,9626.0,369,1,below,top,9528.0,bottom,9462.0,top,9712.0,,,,
2021-11-26 10:51:00,2021-11-26 13:40:00,1,9572.0,9519.0,-53.0,2B,169,372,321,3491,9630.0,9520.0,371,0,inside,bottom,9520.0,top,9630.0,bottom,9462.0,,,,
2021-11-29 10:41:00,2021-11-29 13:34:00,1,9598.0,9519.0,-79.0,3B,173,378,325,3542,9456.0,9338.0,376,1,above,bottom,9520.0,top,9554.0,bottom,9338.0,,,,
2021-11-29 14:36:00,2021-11-29 21:40:00,-1,9466.0,9475.857142857143,-9.857142857143117,3S,424,381,327,3557,9554.0,9520.0,379,1,below,top,9510.0,bottom,9456.0,top,9614.0,,,,
2021-11-30 11:11:00,2021-11-30 21:06:00,-1,9238.0,9107.857142857143,130.14285714285688,3S,595,383,328,3595,9510.0,9472.0,381,1,below,top,9274.0,bottom,9152.0,top,9510.0,,,,
2021-11-30 21:06:00,2021-12-01 09:46:00,-1,9090.0,9151.0,-61.0,3S,760,386,330,3611,9150.0,9086.0,385,0,below,bottom,9002.0,top,9150.0,bottom,9086.0,,,,
